Run ID,Symbol Set,Portfolio Balance,Total Return %,Annualized Return %,Max Drawdown,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Total Trades,Profit Factor,Win Rate %,Avg Win ($),Avg Loss ($),EMA Period,ATR Stop Multiplier,Risk Bull,MACD Fast Period,MACD Slow Period,MACD Signal Period,ATR Period,Allocation Defense
033,QQQ-TQQQ,29481.71,1.948,0.435,-0.168,3.76,1.36,2.59,66,0.0,0.258,302.12,-26294.04,50,2.5,0.05,12,26,9,14,0.7
034,QQQ-TQQQ,36883.16,2.688,0.547,-0.166,4.28,1.52,3.3,66,0.0,0.258,275.02,-34463.77,50,2.5,0.06,12,26,9,14,0.6
035,QQQ-TQQQ,37153.30,2.715,0.551,-0.154,4.42,1.56,3.57,66,0.0,0.258,225.91,-34162.63,50,2.5,0.06,12,26,9,14,0.5
036,QQQ-TQQQ,36581.42,2.658,0.543,-0.176,4.14,1.46,3.08,66,0.0,0.258,322.72,-34757.52,50,2.5,0.06,12,26,9,14,0.7
037,QQQ-TQQQ,24399.85,1.440,0.347,-0.115,3.2,1.19,3.01,51,0.0,0.314,208.7,-29308.83,100,2.0,0.04,12,26,9,14,0.6
038,QQQ-TQQQ,24357.77,1.436,0.346,-0.109,3.34,1.23,3.17,51,0.0,0.314,170.73,-28994.16,100,2.0,0.04,12,26,9,14,0.5
039,QQQ-TQQQ,24381.21,1.438,0.347,-0.122,3.06,1.14,2.85,51,0.0,0.314,247.14,-29568.37,100,2.0,0.04,12,26,9,14,0.7
040,QQQ-TQQQ,30067.52,2.007,0.445,-0.131,3.53,1.26,3.39,51,0.0,0.314,219.49,-40654.98,100,2.0,0.05,12,26,9,14,0.6
041,QQQ-TQQQ,30143.38,2.014,0.446,-0.125,3.64,1.28,3.58,51,0.0,0.314,181.56,-40399.73,100,2.0,0.05,12,26,9,14,0.5
042,QQQ-TQQQ,30157.80,2.016,0.446,-0.138,3.42,1.22,3.24,51,0.0,0.314,261.07,-41131.44,100,2.0,0.05,12,26,9,14,0.7
043,QQQ-TQQQ,37149.31,2.715,0.55,-0.146,3.81,1.3,3.76,51,0.0,0.314,235.04,-54589.52,100,2.0,0.06,12,26,9,14,0.6
044,QQQ-TQQQ,37151.35,2.715,0.55,-0.14,3.89,1.32,3.93,51,0.0,0.314,193.85,-54086.71,100,2.0,0.06,12,26,9,14,0.5
045,QQQ-TQQQ,37075.33,2.708,0.549,-0.153,3.71,1.28,3.6,51,0.0,0.314,276.81,-54914.11,100,2.0,0.06,12,26,9,14,0.7
046,QQQ-TQQQ,18257.83,0.826,0.223,-0.092,2.59,1.02,2.41,51,0.01,0.314,192.88,-16972.52,100,3.0,0.04,12,26,9,14,0.6
047,QQQ-TQQQ,18298.58,0.830,0.224,-0.087,2.78,1.1,2.58,51,0.0,0.314,159.15,-16838.74,100,3.0,0.04,12,26,9,14,0.5
048,QQQ-TQQQ,18252.75,0.825,0.223,-0.099,2.39,0.93,2.24,51,0.01,0.314,229.77,-17136.33,100,3.0,0.04,12,26,9,14,0.7
049,QQQ-TQQQ,21070.17,1.107,0.283,-0.105,2.91,1.11,2.7,51,0.0,0.314,200.83,-22726.43,100,3.0,0.05,12,26,9,14,0.6
050,QQQ-TQQQ,21147.25,1.115,0.284,-0.097,3.1,1.18,2.92,51,0.0,0.314,165.18,-22545.89,100,3.0,0.05,12,26,9,14,0.5
051,QQQ-TQQQ,21149.41,1.115,0.284,-0.11,2.77,1.05,2.58,51,0.0,0.314,237.49,-23011.95,100,3.0,0.05,12,26,9,14,0.7
052,QQQ-TQQQ,24399.85,1.440,0.347,-0.115,3.2,1.19,3.01,51,0.0,0.314,208.7,-29308.83,100,3.0,0.06,12,26,9,14,0.6
053,QQQ-TQQQ,24357.77,1.436,0.346,-0.109,3.34,1.23,3.17,51,0.0,0.314,170.73,-28994.16,100,3.0,0.06,12,26,9,14,0.5
054,QQQ-TQQQ,24381.21,1.438,0.347,-0.122,3.06,1.14,2.85,51,0.0,0.314,247.14,-29568.37,100,3.0,0.06,12,26,9,14,0.7
055,QQQ-TQQQ,52715.13,4.272,0.743,-0.172,4.13,1.31,4.31,49,0.0,0.327,261.98,-85401.33,100,1.0,0.04,12,26,9,14,0.6
056,QQQ-TQQQ,52707.96,4.271,0.743,-0.167,4.19,1.31,4.46,49,0.0,0.327,215.22,-84730.71,100,1.0,0.04,12,26,9,14,0.5
057,QQQ-TQQQ,52637.22,4.264,0.742,-0.179,4.06,1.3,4.14,49,0.0,0.327,309.5,-85927.73,100,1.0,0.04,12,26,9,14,0.7
058,QQQ-TQQQ,43712.26,3.371,0.637,-0.108,3.5,1.35,5.92,45,0.0,0.356,243.86,-84950.46,100,1.0,0.05,12,26,9,14,0.6
059,QQQ-TQQQ,43796.59,3.380,0.638,-0.105,3.56,1.35,6.09,45,0.0,0.356,200.75,-84517.05,100,1.0,0.05,12,26,9,14,0.5
060,QQQ-TQQQ,43761.87,3.376,0.638,-0.112,3.45,1.34,5.7,45,0.0,0.356,286.74,-85582.2,100,1.0,0.05,12,26,9,14,0.7
061,QQQ-TQQQ,25548.46,1.555,0.368,-0.121,2.17,0.79,3.05,38,0.0,0.421,221.23,-60466.4,100,1.0,0.06,12,26,9,14,0.6
062,QQQ-TQQQ,25546.85,1.555,0.368,-0.115,2.2,0.79,3.19,38,0.0,0.421,181.75,-59964.19,100,1.0,0.06,12,26,9,14,0.5
063,QQQ-TQQQ,25543.72,1.554,0.368,-0.125,2.13,0.79,2.95,38,0.0,0.421,260.11,-60925.29,100,1.0,0.06,12,26,9,14,0.7
064,QQQ-TQQQ,20538.81,1.054,0.272,-0.103,2.87,1.1,2.65,51,0.0,0.314,199.21,-21561.65,100,2.5,0.04,12,26,9,14,0.6
065,QQQ-TQQQ,20499.14,1.050,0.271,-0.095,3.03,1.16,2.84,51,0.0,0.314,163.11,-21334.07,100,2.5,0.04,12,26,9,14,0.5
066,QQQ-TQQQ,20566.73,1.057,0.272,-0.108,2.71,1.03,2.52,51,0.0,0.314,236.86,-21801.93,100,2.5,0.04,12,26,9,14,0.7
067,QQQ-TQQQ,24399.85,1.440,0.347,-0.115,3.2,1.19,3.01,51,0.0,0.314,208.7,-29308.83,100,2.5,0.05,12,26,9,14,0.6
068,QQQ-TQQQ,24357.77,1.436,0.346,-0.109,3.34,1.23,3.17,51,0.0,0.314,170.73,-28994.16,100,2.5,0.05,12,26,9,14,0.5
069,QQQ-TQQQ,24381.21,1.438,0.347,-0.122,3.06,1.14,2.85,51,0.0,0.314,247.14,-29568.37,100,2.5,0.05,12,26,9,14,0.7
070,QQQ-TQQQ,28848.55,1.885,0.425,-0.128,3.46,1.24,3.31,51,0.0,0.314,217.73,-38228.32,100,2.5,0.06,12,26,9,14,0.6
071,QQQ-TQQQ,28924.18,1.892,0.426,-0.122,3.59,1.27,3.5,51,0.0,0.314,179.65,-37974.31,100,2.5,0.06,12,26,9,14,0.5
072,QQQ-TQQQ,28919.55,1.892,0.426,-0.135,3.35,1.21,3.16,51,0.0,0.314,258.91,-38643.46,100,2.5,0.06,12,26,9,14,0.7
073,QQQ-TQQQ,28908.03,1.891,0.426,-0.126,3.85,1.38,3.38,57,0.0,0.263,249.46,-31888.8,75,2.0,0.04,12,26,9,14,0.6
074,QQQ-TQQQ,28955.70,1.896,0.427,-0.115,4.01,1.44,3.7,57,0.0,0.263,204.4,-31648.48,75,2.0,0.04,12,26,9,14,0.5
075,QQQ-TQQQ,28876.01,1.888,0.425,-0.138,3.7,1.31,3.08,57,0.0,0.263,294.51,-32153.59,75,2.0,0.04,12,26,9,14,0.7
076,QQQ-TQQQ,37417.80,2.742,0.554,-0.136,4.28,1.47,4.06,57,0.0,0.263,270.08,-45487.43,75,2.0,0.05,12,26,9,14,0.6
077,QQQ-TQQQ,37498.22,2.750,0.555,-0.128,4.4,1.51,4.35,57,0.0,0.263,223.05,-45193.72,75,2.0,0.05,12,26,9,14,0.5
078,QQQ-TQQQ,37310.64,2.731,0.553,-0.148,4.15,1.42,3.73,57,0.0,0.263,317.24,-45754.57,75,2.0,0.05,12,26,9,14,0.7
079,QQQ-TQQQ,47993.75,3.799,0.689,-0.15,4.63,1.53,4.6,57,0.0,0.263,291.8,-62280.17,75,2.0,0.06,12,26,9,14,0.6
080,QQQ-TQQQ,48083.93,3.808,0.69,-0.141,4.73,1.56,4.9,57,0.0,0.263,238.27,-61868.78,75,2.0,0.06,12,26,9,14,0.5
081,QQQ-TQQQ,47927.34,3.793,0.688,-0.158,4.52,1.5,4.34,57,0.0,0.263,343.12,-62698.09,75,2.0,0.06,12,26,9,14,0.7
082,QQQ-TQQQ,20430.15,1.043,0.27,-0.109,3.12,1.16,2.48,57,0.0,0.263,226.61,-18014.71,75,3.0,0.04,12,26,9,14,0.6
083,QQQ-TQQQ,20482.14,1.048,0.271,-0.098,3.33,1.26,2.76,57,0.0,0.263,186.5,-17859.68,75,3.0,0.04,12,26,9,14,0.5
084,QQQ-TQQQ,20375.09,1.038,0.269,-0.122,2.9,1.06,2.2,57,0.01,0.263,266.84,-18137.15,75,3.0,0.04,12,26,9,14,0.7
085,QQQ-TQQQ,24344.06,1.434,0.346,-0.118,3.53,1.29,2.94,57,0.0,0.263,237.78,-24463.1,75,3.0,0.05,12,26,9,14,0.6
086,QQQ-TQQQ,24425.41,1.443,0.348,-0.106,3.72,1.37,3.27,57,0.0,0.263,195.03,-24289.32,75,3.0,0.05,12,26,9,14,0.5
087,QQQ-TQQQ,24251.79,1.425,0.345,-0.13,3.33,1.2,2.65,57,0.0,0.263,280.7,-24607.77,75,3.0,0.05,12,26,9,14,0.7
088,QQQ-TQQQ,28908.03,1.891,0.426,-0.126,3.85,1.38,3.38,57,0.0,0.263,249.46,-31888.8,75,3.0,0.06,12,26,9,14,0.6
089,QQQ-TQQQ,28955.70,1.896,0.427,-0.115,4.01,1.44,3.7,57,0.0,0.263,204.4,-31648.48,75,3.0,0.06,12,26,9,14,0.5
090,QQQ-TQQQ,28876.01,1.888,0.425,-0.138,3.7,1.31,3.08,57,0.0,0.263,294.51,-32153.59,75,3.0,0.06,12,26,9,14,0.7
091,QQQ-TQQQ,74188.42,6.419,0.954,-0.173,5.12,1.56,5.5,55,0.0,0.273,339.84,-103248.52,75,1.0,0.04,12,26,9,14,0.6
092,QQQ-TQQQ,74296.90,6.430,0.955,-0.169,5.19,1.57,5.65,55,0.0,0.273,278.6,-102716.54,75,1.0,0.04,12,26,9,14,0.5
093,QQQ-TQQQ,74089.39,6.409,0.953,-0.18,5.05,1.54,5.28,55,0.0,0.273,401.46,-103811.14,75,1.0,0.04,12,26,9,14,0.7
094,QQQ-TQQQ,66539.70,5.654,0.884,-0.13,4.62,1.7,6.8,51,0.0,0.294,320.99,-109845.3,75,1.0,0.05,12,26,9,14,0.6
095,QQQ-TQQQ,66771.50,5.677,0.886,-0.125,4.68,1.72,7.09,51,0.0,0.294,264.11,-109541.65,75,1.0,0.05,12,26,9,14,0.5
096,QQQ-TQQQ,66435.46,5.644,0.883,-0.134,4.56,1.68,6.58,51,0.0,0.294,378.93,-110339.66,75,1.0,0.05,12,26,9,14,0.7
097,QQQ-TQQQ,27502.31,1.750,0.402,-0.146,2.36,0.86,2.75,41,0.0,0.366,234.35,-53368.86,75,1.0,0.06,12,26,9,14,0.6
098,QQQ-TQQQ,27578.93,1.758,0.404,-0.142,2.4,0.87,2.85,41,0.0,0.366,193.59,-52980.48,75,1.0,0.06,12,26,9,14,0.5
099,QQQ-TQQQ,27366.30,1.737,0.4,-0.151,2.3,0.85,2.65,41,0.0,0.366,277.64,-53693.7,75,1.0,0.06,12,26,9,14,0.7
100,QQQ-TQQQ,23565.11,1.357,0.332,-0.117,3.47,1.27,2.85,57,0.0,0.263,237.0,-23123.44,75,2.5,0.04,12,26,9,14,0.6
101,QQQ-TQQQ,23575.84,1.358,0.332,-0.105,3.64,1.35,3.15,57,0.0,0.263,194.86,-22910.76,75,2.5,0.04,12,26,9,14,0.5
102,QQQ-TQQQ,23459.24,1.346,0.33,-0.128,3.26,1.18,2.58,57,0.0,0.263,277.32,-23262.49,75,2.5,0.04,12,26,9,14,0.7
103,QQQ-TQQQ,28908.03,1.891,0.426,-0.126,3.85,1.38,3.38,57,0.0,0.263,249.46,-31888.8,75,2.5,0.05,12,26,9,14,0.6
104,QQQ-TQQQ,28955.70,1.896,0.427,-0.115,4.01,1.44,3.7,57,0.0,0.263,204.4,-31648.48,75,2.5,0.05,12,26,9,14,0.5
105,QQQ-TQQQ,28876.01,1.888,0.425,-0.138,3.7,1.31,3.08,57,0.0,0.263,294.51,-32153.59,75,2.5,0.05,12,26,9,14,0.7
106,QQQ-TQQQ,35502.74,2.550,0.527,-0.135,4.19,1.45,3.91,57,0.0,0.263,264.78,-42490.43,75,2.5,0.06,12,26,9,14,0.6
107,QQQ-TQQQ,35690.57,2.569,0.53,-0.125,4.33,1.5,4.24,57,0.0,0.263,219.45,-42309.45,75,2.5,0.06,12,26,9,14,0.5
108,QQQ-TQQQ,35502.14,2.550,0.527,-0.146,4.07,1.41,3.61,57,0.0,0.263,314.0,-42844.17,75,2.5,0.06,12,26,9,14,0.7
109,QQQ-TQQQ,18131.06,0.813,0.22,-0.18,1.81,0.61,1.22,30,0.0,0.267,231.84,-22298.75,200,2.0,0.04,12,26,9,14,0.6
110,QQQ-TQQQ,17818.16,0.782,0.213,-0.21,1.76,0.6,1.01,31,0.0,0.258,188.74,-20916.02,200,2.0,0.04,12,26,9,14,0.5
111,QQQ-TQQQ,18189.17,0.819,0.221,-0.18,1.77,0.61,1.23,30,0.0,0.267,274.63,-22430.56,200,2.0,0.04,12,26,9,14,0.7
112,QQQ-TQQQ,20648.04,1.065,0.274,-0.224,1.88,0.61,1.23,30,0.0,0.267,241.03,-29272.77,200,2.0,0.05,12,26,9,14,0.6
113,QQQ-TQQQ,20554.36,1.055,0.272,-0.224,1.9,0.6,1.22,30,0.0,0.267,199.87,-29037.4,200,2.0,0.05,12,26,9,14,0.5
114,QQQ-TQQQ,20810.17,1.081,0.277,-0.224,1.87,0.61,1.24,30,0.0,0.267,288.26,-29534.93,200,2.0,0.05,12,26,9,14,0.7
115,QQQ-TQQQ,24304.36,1.430,0.346,-0.162,2.63,0.84,2.13,32,0.0,0.25,264.88,-33227.5,200,2.0,0.06,12,26,9,14,0.6
116,QQQ-TQQQ,24210.50,1.421,0.344,-0.156,2.68,0.85,2.2,32,0.0,0.25,220.06,-32997.87,200,2.0,0.06,12,26,9,14,0.5
117,QQQ-TQQQ,24381.46,1.438,0.347,-0.169,2.56,0.84,2.05,32,0.0,0.25,312.77,-33436.02,200,2.0,0.06,12,26,9,14,0.7
118,QQQ-TQQQ,15234.96,0.523,0.151,-0.092,1.85,0.71,1.65,32,0.01,0.25,222.35,-12806.41,200,3.0,0.04,12,26,9,14,0.6
119,QQQ-TQQQ,15151.07,0.515,0.149,-0.086,1.98,0.75,1.73,32,0.0,0.25,182.52,-12711.23,200,3.0,0.04,12,26,9,14,0.5
120,QQQ-TQQQ,15232.61,0.523,0.151,-0.097,1.72,0.66,1.55,32,0.01,0.25,256.79,-12853.98,200,3.0,0.04,12,26,9,14,0.7
121,QQQ-TQQQ,16773.98,0.677,0.189,-0.104,2.1,0.76,1.81,32,0.0,0.25,229.08,-16649.12,200,3.0,0.05,12,26,9,14,0.6
122,QQQ-TQQQ,16697.32,0.670,0.187,-0.098,2.21,0.79,1.9,32,0.0,0.25,189.25,-16528.63,200,3.0,0.05,12,26,9,14,0.5
123,QQQ-TQQQ,16776.73,0.678,0.189,-0.11,1.97,0.72,1.72,32,0.01,0.25,266.01,-16711.42,200,3.0,0.05,12,26,9,14,0.7
124,QQQ-TQQQ,18429.16,0.843,0.227,-0.116,2.28,0.8,1.95,32,0.0,0.25,238.3,-20745.27,200,3.0,0.06,12,26,9,14,0.6
125,QQQ-TQQQ,18361.60,0.836,0.225,-0.109,2.39,0.82,2.07,32,0.0,0.25,195.97,-20624.05,200,3.0,0.06,12,26,9,14,0.5
126,QQQ-TQQQ,18442.69,0.844,0.227,-0.122,2.18,0.77,1.86,32,0.0,0.25,275.23,-20856.03,200,3.0,0.06,12,26,9,14,0.7
127,QQQ-TQQQ,29571.30,1.957,0.437,-0.25,2.54,0.77,1.75,30,0.0,0.267,287.69,-45247.51,200,1.0,0.04,12,26,9,14,0.6
128,QQQ-TQQQ,29477.29,1.948,0.435,-0.244,2.56,0.76,1.78,30,0.0,0.267,237.4,-44995.91,200,1.0,0.04,12,26,9,14,0.5
129,QQQ-TQQQ,29625.72,1.963,0.438,-0.255,2.5,0.77,1.72,30,0.0,0.267,335.75,-45447.5,200,1.0,0.04,12,26,9,14,0.7
130,QQQ-TQQQ,-5050.40,-1.505,,-1.0,,-0.13,,1,0.0,0.0,0.0,0.0,200,1.0,0.05,12,26,9,14,0.6
131,QQQ-TQQQ,-5050.40,-1.505,,-1.0,,-0.13,,1,0.0,0.0,0.0,0.0,200,1.0,0.05,12,26,9,14,0.5
132,QQQ-TQQQ,-5050.40,-1.505,,-1.0,,-0.13,,1,0.0,0.0,0.0,0.0,200,1.0,0.05,12,26,9,14,0.7
133,QQQ-TQQQ,-5050.40,-1.505,,-1.0,,-0.13,,1,0.0,0.0,0.0,0.0,200,1.0,0.06,12,26,9,14,0.6
134,QQQ-TQQQ,-5050.40,-1.505,,-1.0,,-0.13,,1,0.0,0.0,0.0,0.0,200,1.0,0.06,12,26,9,14,0.5
135,QQQ-TQQQ,-5050.40,-1.505,,-1.0,,-0.13,,1,0.0,0.0,0.0,0.0,200,1.0,0.06,12,26,9,14,0.7
136,QQQ-TQQQ,16034.28,0.603,0.171,-0.183,1.59,0.59,0.93,31,0.0,0.258,220.68,-16167.78,200,2.5,0.04,12,26,9,14,0.6
137,QQQ-TQQQ,15972.09,0.597,0.169,-0.178,1.64,0.59,0.95,31,0.0,0.258,182.64,-16040.97,200,2.5,0.04,12,26,9,14,0.5
138,QQQ-TQQQ,16344.33,0.634,0.178,-0.145,1.65,0.6,1.23,30,0.01,0.267,263.51,-17245.01,200,2.5,0.04,12,26,9,14,0.7
139,QQQ-TQQQ,18131.06,0.813,0.22,-0.18,1.81,0.61,1.22,30,0.0,0.267,231.84,-22298.75,200,2.5,0.05,12,26,9,14,0.6
140,QQQ-TQQQ,17818.16,0.782,0.213,-0.21,1.76,0.6,1.01,31,0.0,0.258,188.74,-20916.02,200,2.5,0.05,12,26,9,14,0.5
141,QQQ-TQQQ,18189.17,0.819,0.221,-0.18,1.77,0.61,1.23,30,0.0,0.267,274.63,-22430.56,200,2.5,0.05,12,26,9,14,0.7
142,QQQ-TQQQ,20115.62,1.012,0.263,-0.215,1.87,0.61,1.22,30,0.0,0.267,241.03,-27790.39,200,2.5,0.06,12,26,9,14,0.6
143,QQQ-TQQQ,20017.58,1.002,0.261,-0.215,1.89,0.6,1.21,30,0.0,0.267,197.37,-27592.98,200,2.5,0.06,12,26,9,14,0.5
144,QQQ-TQQQ,20258.31,1.026,0.266,-0.215,1.85,0.61,1.24,30,0.0,0.267,286.36,-28062.68,200,2.5,0.06,12,26,9,14,0.7
145,QQQ-TQQQ,18560.60,0.856,0.23,-0.068,2.69,1.05,3.4,31,0.0,0.29,195.07,-22033.66,250,2.0,0.04,12,26,9,14,0.6
146,QQQ-TQQQ,18495.79,0.850,0.228,-0.059,2.81,1.1,3.88,31,0.0,0.29,161.02,-21825.1,250,2.0,0.04,12,26,9,14,0.5
147,QQQ-TQQQ,18598.04,0.860,0.23,-0.077,2.56,0.99,2.98,31,0.0,0.29,230.12,-22202.63,250,2.0,0.04,12,26,9,14,0.7
148,QQQ-TQQQ,21407.63,1.141,0.29,-0.07,2.96,1.12,4.11,31,0.0,0.29,205.4,-29650.58,250,2.0,0.05,12,26,9,14,0.6
149,QQQ-TQQQ,21324.09,1.132,0.288,-0.066,3.05,1.14,4.35,31,0.0,0.29,169.79,-29401.46,250,2.0,0.05,12,26,9,14,0.5
150,QQQ-TQQQ,21449.53,1.145,0.29,-0.077,2.85,1.08,3.75,31,0.0,0.29,241.31,-29898.86,250,2.0,0.05,12,26,9,14,0.7
151,QQQ-TQQQ,24651.43,1.465,0.352,-0.078,3.16,1.15,4.52,31,0.0,0.29,219.47,-38360.11,250,2.0,0.06,12,26,9,14,0.6
152,QQQ-TQQQ,24578.60,1.458,0.351,-0.074,3.23,1.16,4.76,31,0.0,0.29,180.86,-38072.19,250,2.0,0.06,12,26,9,14,0.5
153,QQQ-TQQQ,24749.34,1.475,0.354,-0.083,3.08,1.13,4.24,31,0.0,0.29,256.81,-38738.45,250,2.0,0.06,12,26,9,14,0.7
154,QQQ-TQQQ,15290.43,0.529,0.152,-0.064,2.15,0.88,2.37,31,0.01,0.29,182.45,-13352.28,250,3.0,0.04,12,26,9,14,0.6
155,QQQ-TQQQ,15222.78,0.522,0.151,-0.054,2.32,0.97,2.79,31,0.0,0.29,148.91,-13198.8,250,3.0,0.04,12,26,9,14,0.5
156,QQQ-TQQQ,15332.59,0.533,0.154,-0.074,1.99,0.8,2.06,31,0.01,0.29,214.09,-13442.97,250,3.0,0.04,12,26,9,14,0.7
157,QQQ-TQQQ,16848.26,0.685,0.19,-0.065,2.47,0.99,2.94,31,0.0,0.29,187.78,-17468.69,250,3.0,0.05,12,26,9,14,0.6
158,QQQ-TQQQ,16783.00,0.678,0.189,-0.055,2.61,1.06,3.47,31,0.0,0.29,154.89,-17313.56,250,3.0,0.05,12,26,9,14,0.5
159,QQQ-TQQQ,16893.69,0.689,0.192,-0.075,2.31,0.91,2.57,31,0.01,0.29,222.09,-17611.77,250,3.0,0.05,12,26,9,14,0.7
160,QQQ-TQQQ,18560.60,0.856,0.23,-0.068,2.69,1.05,3.4,31,0.0,0.29,195.07,-22033.66,250,3.0,0.06,12,26,9,14,0.6
161,QQQ-TQQQ,18495.79,0.850,0.228,-0.059,2.81,1.1,3.88,31,0.0,0.29,161.02,-21825.1,250,3.0,0.06,12,26,9,14,0.5
