Run ID,Symbol Set,Portfolio Balance,Total Return %,Annualized Return %,Max Drawdown,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Total Trades,Profit Factor,Win Rate %,Avg Win ($),Avg Loss ($),EMA Period,ATR Stop Multiplier,Risk Bull,MACD Fast Period,MACD Slow Period,MACD Signal Period,ATR Period,Allocation Defense
158,QQQ-TQQQ,-1219828.36,-122.983,,-1.0,,0.26,,17,0.0,0.412,70.47,-277031.47,250,3.0,0.05,12,26,9,14,0.5
159,QQQ-TQQQ,-1227415.22,-123.742,,-1.0,,0.26,,17,0.0,0.412,99.35,-280139.18,250,3.0,0.05,12,26,9,14,0.7
160,QQQ-TQQQ,-1259046.13,-126.905,,-1.0,,0.26,,17,0.0,0.412,86.47,-340709.41,250,3.0,0.06,12,26,9,14,0.6
161,QQQ-TQQQ,-1255077.50,-126.508,,-1.0,,0.26,,17,0.0,0.412,71.62,-338764.23,250,3.0,0.06,12,26,9,14,0.5
162,QQQ-TQQQ,-1263248.06,-127.325,,-1.0,,0.26,,17,0.0,0.412,101.25,-342637.02,250,3.0,0.06,12,26,9,14,0.7
163,QQQ-TQQQ,-1377048.39,-138.705,,-1.0,,0.26,,13,0.0,0.538,92.33,-511348.6,250,1.0,0.04,12,26,9,14,0.6
164,QQQ-TQQQ,-1372847.16,-138.285,,-1.0,,0.26,,13,0.0,0.538,76.54,-509139.67,250,1.0,0.04,12,26,9,14,0.5
165,QQQ-TQQQ,-1381367.08,-139.137,,-1.0,,0.26,,13,0.0,0.538,108.16,-513539.51,250,1.0,0.04,12,26,9,14,0.7
166,QQQ-TQQQ,-1055954.82,-106.595,,-1.0,,0.25,,9,1.39,0.778,77.53,-195.65,250,1.0,0.05,12,26,9,14,0.6
167,QQQ-TQQQ,-1052803.34,-106.280,,-1.0,,0.25,,9,1.4,0.778,64.49,-161.27,250,1.0,0.05,12,26,9,14,0.5
168,QQQ-TQQQ,-1059339.68,-106.934,,-1.0,,0.25,,9,1.38,0.778,90.89,-230.04,250,1.0,0.05,12,26,9,14,0.7
169,QQQ-TQQQ,-1055954.82,-106.595,,-1.0,,0.25,,9,1.39,0.778,77.53,-195.65,250,1.0,0.06,12,26,9,14,0.6
170,QQQ-TQQQ,-1052803.34,-106.280,,-1.0,,0.25,,9,1.4,0.778,64.49,-161.27,250,1.0,0.06,12,26,9,14,0.5
171,QQQ-TQQQ,-1059339.68,-106.934,,-1.0,,0.25,,9,1.38,0.778,90.89,-230.04,250,1.0,0.06,12,26,9,14,0.7
172,QQQ-TQQQ,-1216677.17,-122.668,,-1.0,,0.26,,17,0.0,0.412,84.57,-266426.27,250,2.5,0.04,12,26,9,14,0.6
173,QQQ-TQQQ,-1212592.16,-122.259,,-1.0,,0.26,,17,0.0,0.412,70.16,-264935.41,250,2.5,0.04,12,26,9,14,0.5
174,QQQ-TQQQ,-1220645.65,-123.065,,-1.0,,0.26,,17,0.0,0.412,99.23,-267940.34,250,2.5,0.04,12,26,9,14,0.7
175,QQQ-TQQQ,-1259046.13,-126.905,,-1.0,,0.26,,17,0.0,0.412,86.47,-340709.41,250,2.5,0.05,12,26,9,14,0.6
176,QQQ-TQQQ,-1255077.50,-126.508,,-1.0,,0.26,,17,0.0,0.412,71.62,-338764.23,250,2.5,0.05,12,26,9,14,0.5
177,QQQ-TQQQ,-1263248.06,-127.325,,-1.0,,0.26,,17,0.0,0.412,101.25,-342637.02,250,2.5,0.05,12,26,9,14,0.7
178,QQQ-TQQQ,-1302348.22,-131.235,,-1.0,,0.26,,17,0.0,0.412,88.02,-418119.73,250,2.5,0.06,12,26,9,14,0.6
179,QQQ-TQQQ,-1298263.64,-130.826,,-1.0,,0.26,,17,0.0,0.412,73.1,-415766.82,250,2.5,0.06,12,26,9,14,0.5
180,QQQ-TQQQ,-1306433.96,-131.643,,-1.0,,0.26,,17,0.0,0.412,103.21,-420507.31,250,2.5,0.06,12,26,9,14,0.7
181,QQQ-TQQQ,5358908.04,534.891,0.497,-0.108,4.74,2.07,4.58,425,0.0,0.242,9468.11,-1375354.46,25,2.0,0.04,12,26,9,14,0.6
182,QQQ-TQQQ,5414247.61,540.425,0.498,-0.106,4.81,2.11,4.69,425,0.0,0.242,8059.13,-1403099.04,25,2.0,0.04,12,26,9,14,0.5
183,QQQ-TQQQ,5299995.88,529.000,0.496,-0.111,4.65,2.02,4.49,425,0.0,0.242,10808.0,-1347628.63,25,2.0,0.04,12,26,9,14,0.7
184,QQQ-TQQQ,15167710.78,1515.771,0.601,-0.128,4.88,2.0,4.69,418,0.0,0.246,22162.93,-3598490.52,25,2.0,0.05,12,26,9,14,0.6
185,QQQ-TQQQ,15319522.95,1530.952,0.602,-0.126,4.93,2.02,4.77,418,0.0,0.246,18854.0,-3669872.82,25,2.0,0.05,12,26,9,14,0.5
186,QQQ-TQQQ,15006871.74,1499.687,0.599,-0.13,4.81,1.97,4.6,418,0.0,0.246,25315.32,-3526985.07,25,2.0,0.05,12,26,9,14,0.7
187,QQQ-TQQQ,23889871.60,2387.987,0.648,-0.147,4.82,1.92,4.42,404,0.0,0.255,29874.94,-5621712.36,25,2.0,0.06,12,26,9,14,0.6
188,QQQ-TQQQ,24130479.56,2412.048,0.649,-0.145,4.87,1.94,4.49,404,0.0,0.255,25409.03,-5733998.42,25,2.0,0.06,12,26,9,14,0.5
189,QQQ-TQQQ,23626715.26,2361.672,0.647,-0.149,4.76,1.9,4.35,404,0.0,0.255,34120.12,-5507033.35,25,2.0,0.06,12,26,9,14,0.7
190,QQQ-TQQQ,836755.21,82.676,0.329,-0.083,4.21,1.94,3.94,429,0.0,0.24,2069.83,-272080.34,25,3.0,0.04,12,26,9,14,0.6
191,QQQ-TQQQ,844985.21,83.499,0.33,-0.078,4.34,2.03,4.24,429,0.0,0.24,1761.01,-276860.09,25,3.0,0.04,12,26,9,14,0.5
192,QQQ-TQQQ,827380.54,81.738,0.328,-0.095,4.07,1.85,3.44,429,0.0,0.24,2362.03,-267148.57,25,3.0,0.04,12,26,9,14,0.7
193,QQQ-TQQQ,2460828.24,245.083,0.424,-0.095,4.58,2.06,4.49,429,0.0,0.24,5060.52,-679607.94,25,3.0,0.05,12,26,9,14,0.6
194,QQQ-TQQQ,2486231.04,247.623,0.425,-0.092,4.68,2.12,4.6,429,0.0,0.24,4307.77,-692892.63,25,3.0,0.05,12,26,9,14,0.5
195,QQQ-TQQQ,2435468.10,242.547,0.423,-0.097,4.48,1.99,4.35,429,0.0,0.24,5780.76,-666745.51,25,3.0,0.05,12,26,9,14,0.7
196,QQQ-TQQQ,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,25,3.0,0.06,12,26,9,14,0.6
197,QQQ-TQQQ,5367794.03,535.779,0.497,-0.106,4.8,2.1,4.68,427,0.0,0.241,8001.25,-1392389.89,25,3.0,0.06,12,26,9,14,0.5
198,QQQ-TQQQ,5254370.85,524.437,0.495,-0.111,4.64,2.01,4.48,427,0.0,0.241,10730.58,-1337484.65,25,3.0,0.06,12,26,9,14,0.7
199,QQQ-TQQQ,-2023898.88,-203.390,,-1.0,,0.24,,150,0.0,0.28,341.02,-515091.92,25,1.0,0.04,12,26,9,14,0.6
200,QQQ-TQQQ,-2084939.46,-209.494,,-1.0,,0.24,,150,0.0,0.28,287.66,-519111.51,25,1.0,0.04,12,26,9,14,0.5
201,QQQ-TQQQ,-1964379.53,-197.438,,-1.0,,0.24,,150,0.0,0.28,393.16,-511058.86,25,1.0,0.04,12,26,9,14,0.7
202,QQQ-TQQQ,-2045486.67,-205.549,,-1.0,,0.26,,59,0.0,0.305,195.71,-441685.67,25,1.0,0.05,12,26,9,14,0.6
203,QQQ-TQQQ,-2047703.86,-205.770,,-1.0,,0.26,,59,0.0,0.305,164.2,-443253.71,25,1.0,0.05,12,26,9,14,0.5
204,QQQ-TQQQ,-2043853.11,-205.385,,-1.0,,0.26,,59,0.0,0.305,227.43,-440239.69,25,1.0,0.05,12,26,9,14,0.7
205,QQQ-TQQQ,-1685309.83,-169.531,,-1.0,,0.28,,5,0.0,0.2,73.98,-612443.71,25,1.0,0.06,12,26,9,14,0.6
206,QQQ-TQQQ,-1688578.04,-169.858,,-1.0,,0.28,,5,0.0,0.2,61.55,-614136.89,25,1.0,0.06,12,26,9,14,0.5
207,QQQ-TQQQ,-1681924.84,-169.192,,-1.0,,0.28,,5,0.0,0.2,85.84,-610739.74,25,1.0,0.06,12,26,9,14,0.7
208,QQQ-TQQQ,1986099.94,197.610,0.405,-0.092,4.52,2.04,4.41,429,0.0,0.24,4226.75,-564074.57,25,2.5,0.04,12,26,9,14,0.6
209,QQQ-TQQQ,2006458.13,199.646,0.406,-0.089,4.62,2.11,4.53,429,0.0,0.24,3597.94,-574922.92,25,2.5,0.04,12,26,9,14,0.5
210,QQQ-TQQQ,1964437.05,195.444,0.404,-0.097,4.4,1.97,4.17,429,0.0,0.24,4824.92,-553236.66,25,2.5,0.04,12,26,9,14,0.7
211,QQQ-TQQQ,5312666.30,530.267,0.496,-0.108,4.73,2.06,4.58,427,0.0,0.241,9399.93,-1364897.71,25,2.5,0.05,12,26,9,14,0.6
212,QQQ-TQQQ,5367794.03,535.779,0.497,-0.106,4.8,2.1,4.68,427,0.0,0.241,8001.25,-1392389.89,25,2.5,0.05,12,26,9,14,0.5
213,QQQ-TQQQ,5254370.85,524.437,0.495,-0.111,4.64,2.01,4.48,427,0.0,0.241,10730.58,-1337484.65,25,2.5,0.05,12,26,9,14,0.7
214,QQQ-TQQQ,12252846.76,1224.285,0.579,-0.124,4.84,2.01,4.66,421,0.0,0.245,18552.08,-2951333.91,25,2.5,0.06,12,26,9,14,0.6
215,QQQ-TQQQ,12368805.83,1235.881,0.58,-0.122,4.9,2.04,4.74,421,0.0,0.245,15774.79,-3008205.38,25,2.5,0.06,12,26,9,14,0.5
216,QQQ-TQQQ,12118784.36,1210.878,0.578,-0.126,4.78,1.98,4.57,421,0.0,0.245,21182.58,-2891821.01,25,2.5,0.06,12,26,9,14,0.7
