run_id,symbol_set,signal_symbol,bull_symbol,defense_symbol,vix_ema_period,ema_period_calm,atr_stop_calm,ema_period_choppy,atr_stop_choppy,risk_bull,allocation_defense,macd_fast_period,macd_slow_period,macd_signal_period,atr_period,vix_symbol
413,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,50,1.0,0.02,0.6,12,26,9,14,VIX
414,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,50,1.0,0.025,0.6,12,26,9,14,VIX
415,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,75,2.0,0.015,0.6,12,26,9,14,VIX
416,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,75,2.0,0.02,0.6,12,26,9,14,VIX
417,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,75,2.0,0.025,0.6,12,26,9,14,VIX
418,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,75,2.5,0.015,0.6,12,26,9,14,VIX
419,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,75,2.5,0.02,0.6,12,26,9,14,VIX
420,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,75,2.5,0.025,0.6,12,26,9,14,VIX
421,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,75,1.0,0.015,0.6,12,26,9,14,VIX
422,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,75,1.0,0.02,0.6,12,26,9,14,VIX
423,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,75,1.0,0.025,0.6,12,26,9,14,VIX
424,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,100,2.0,0.015,0.6,12,26,9,14,VIX
425,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,100,2.0,0.02,0.6,12,26,9,14,VIX
426,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,100,2.0,0.025,0.6,12,26,9,14,VIX
427,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,100,2.5,0.015,0.6,12,26,9,14,VIX
428,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,100,2.5,0.02,0.6,12,26,9,14,VIX
429,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,100,2.5,0.025,0.6,12,26,9,14,VIX
430,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,100,1.0,0.015,0.6,12,26,9,14,VIX
431,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,100,1.0,0.02,0.6,12,26,9,14,VIX
432,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,100,1.0,0.025,0.6,12,26,9,14,VIX
433,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,50,2.0,0.015,0.6,12,26,9,14,VIX
434,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,50,2.0,0.02,0.6,12,26,9,14,VIX
435,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,50,2.0,0.025,0.6,12,26,9,14,VIX
436,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,50,2.5,0.015,0.6,12,26,9,14,VIX
437,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,50,2.5,0.02,0.6,12,26,9,14,VIX
438,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,50,2.5,0.025,0.6,12,26,9,14,VIX
439,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,50,1.0,0.015,0.6,12,26,9,14,VIX
440,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,50,1.0,0.02,0.6,12,26,9,14,VIX
441,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,50,1.0,0.025,0.6,12,26,9,14,VIX
442,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,75,2.0,0.015,0.6,12,26,9,14,VIX
443,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,75,2.0,0.02,0.6,12,26,9,14,VIX
444,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,75,2.0,0.025,0.6,12,26,9,14,VIX
445,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,75,2.5,0.015,0.6,12,26,9,14,VIX
446,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,75,2.5,0.02,0.6,12,26,9,14,VIX
447,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,75,2.5,0.025,0.6,12,26,9,14,VIX
448,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,75,1.0,0.015,0.6,12,26,9,14,VIX
449,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,75,1.0,0.02,0.6,12,26,9,14,VIX
450,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,75,1.0,0.025,0.6,12,26,9,14,VIX
451,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,100,2.0,0.015,0.6,12,26,9,14,VIX
452,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,100,2.0,0.02,0.6,12,26,9,14,VIX
453,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,100,2.0,0.025,0.6,12,26,9,14,VIX
454,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,100,2.5,0.015,0.6,12,26,9,14,VIX
455,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,100,2.5,0.02,0.6,12,26,9,14,VIX
456,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,100,2.5,0.025,0.6,12,26,9,14,VIX
457,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,100,1.0,0.015,0.6,12,26,9,14,VIX
458,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,100,1.0,0.02,0.6,12,26,9,14,VIX
459,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.0,100,1.0,0.025,0.6,12,26,9,14,VIX
460,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,50,2.0,0.015,0.6,12,26,9,14,VIX
461,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,50,2.0,0.02,0.6,12,26,9,14,VIX
462,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,50,2.0,0.025,0.6,12,26,9,14,VIX
463,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,50,2.5,0.015,0.6,12,26,9,14,VIX
464,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,50,2.5,0.02,0.6,12,26,9,14,VIX
465,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,50,2.5,0.025,0.6,12,26,9,14,VIX
466,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,50,1.0,0.015,0.6,12,26,9,14,VIX
467,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,50,1.0,0.02,0.6,12,26,9,14,VIX
468,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,50,1.0,0.025,0.6,12,26,9,14,VIX
469,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,75,2.0,0.015,0.6,12,26,9,14,VIX
470,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,75,2.0,0.02,0.6,12,26,9,14,VIX
471,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,75,2.0,0.025,0.6,12,26,9,14,VIX
472,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,75,2.5,0.015,0.6,12,26,9,14,VIX
473,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,75,2.5,0.02,0.6,12,26,9,14,VIX
474,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,75,2.5,0.025,0.6,12,26,9,14,VIX
475,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,75,1.0,0.015,0.6,12,26,9,14,VIX
476,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,75,1.0,0.02,0.6,12,26,9,14,VIX
477,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,75,1.0,0.025,0.6,12,26,9,14,VIX
478,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,100,2.0,0.015,0.6,12,26,9,14,VIX
479,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,100,2.0,0.02,0.6,12,26,9,14,VIX
480,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,100,2.0,0.025,0.6,12,26,9,14,VIX
481,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,100,2.5,0.015,0.6,12,26,9,14,VIX
482,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,100,2.5,0.02,0.6,12,26,9,14,VIX
483,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,100,2.5,0.025,0.6,12,26,9,14,VIX
484,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,100,1.0,0.015,0.6,12,26,9,14,VIX
485,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,100,1.0,0.02,0.6,12,26,9,14,VIX
486,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,1.0,100,1.0,0.025,0.6,12,26,9,14,VIX
487,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,50,2.0,0.015,0.6,12,26,9,14,VIX
488,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,50,2.0,0.02,0.6,12,26,9,14,VIX
489,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,50,2.0,0.025,0.6,12,26,9,14,VIX
490,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,50,2.5,0.015,0.6,12,26,9,14,VIX
491,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,50,2.5,0.02,0.6,12,26,9,14,VIX
492,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,50,2.5,0.025,0.6,12,26,9,14,VIX
493,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,50,1.0,0.015,0.6,12,26,9,14,VIX
494,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,50,1.0,0.02,0.6,12,26,9,14,VIX
495,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,50,1.0,0.025,0.6,12,26,9,14,VIX
496,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,75,2.0,0.015,0.6,12,26,9,14,VIX
497,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,75,2.0,0.02,0.6,12,26,9,14,VIX
498,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,75,2.0,0.025,0.6,12,26,9,14,VIX
499,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,75,2.5,0.015,0.6,12,26,9,14,VIX
500,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,75,2.5,0.02,0.6,12,26,9,14,VIX
501,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,75,2.5,0.025,0.6,12,26,9,14,VIX
502,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,75,1.0,0.015,0.6,12,26,9,14,VIX
503,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,75,1.0,0.02,0.6,12,26,9,14,VIX
504,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,75,1.0,0.025,0.6,12,26,9,14,VIX
505,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,100,2.0,0.015,0.6,12,26,9,14,VIX
506,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,100,2.0,0.02,0.6,12,26,9,14,VIX
507,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,100,2.0,0.025,0.6,12,26,9,14,VIX
508,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,100,2.5,0.015,0.6,12,26,9,14,VIX
509,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,100,2.5,0.02,0.6,12,26,9,14,VIX
510,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,100,2.5,0.025,0.6,12,26,9,14,VIX
511,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,100,1.0,0.015,0.6,12,26,9,14,VIX
512,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,100,1.0,0.02,0.6,12,26,9,14,VIX
513,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.5,100,1.0,0.025,0.6,12,26,9,14,VIX
514,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,50,2.0,0.015,0.6,12,26,9,14,VIX
515,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,50,2.0,0.02,0.6,12,26,9,14,VIX
516,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,50,2.0,0.025,0.6,12,26,9,14,VIX
517,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,50,2.5,0.015,0.6,12,26,9,14,VIX
518,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,50,2.5,0.02,0.6,12,26,9,14,VIX
519,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,50,2.5,0.025,0.6,12,26,9,14,VIX
520,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,50,1.0,0.015,0.6,12,26,9,14,VIX
521,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,50,1.0,0.02,0.6,12,26,9,14,VIX
522,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,50,1.0,0.025,0.6,12,26,9,14,VIX
523,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,75,2.0,0.015,0.6,12,26,9,14,VIX
524,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,75,2.0,0.02,0.6,12,26,9,14,VIX
525,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,75,2.0,0.025,0.6,12,26,9,14,VIX
526,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,75,2.5,0.015,0.6,12,26,9,14,VIX
527,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,75,2.5,0.02,0.6,12,26,9,14,VIX
528,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,75,2.5,0.025,0.6,12,26,9,14,VIX
529,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,75,1.0,0.015,0.6,12,26,9,14,VIX
530,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,75,1.0,0.02,0.6,12,26,9,14,VIX
531,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,75,1.0,0.025,0.6,12,26,9,14,VIX
532,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,100,2.0,0.015,0.6,12,26,9,14,VIX
533,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,100,2.0,0.02,0.6,12,26,9,14,VIX
534,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,100,2.0,0.025,0.6,12,26,9,14,VIX
535,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,100,2.5,0.015,0.6,12,26,9,14,VIX
536,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,100,2.5,0.02,0.6,12,26,9,14,VIX
537,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,100,2.5,0.025,0.6,12,26,9,14,VIX
538,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,100,1.0,0.015,0.6,12,26,9,14,VIX
539,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,100,1.0,0.02,0.6,12,26,9,14,VIX
540,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,2.0,100,1.0,0.025,0.6,12,26,9,14,VIX
541,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,50,2.0,0.015,0.6,12,26,9,14,VIX
542,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,50,2.0,0.02,0.6,12,26,9,14,VIX
543,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,50,2.0,0.025,0.6,12,26,9,14,VIX
544,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,50,2.5,0.015,0.6,12,26,9,14,VIX
545,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,50,2.5,0.02,0.6,12,26,9,14,VIX
546,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,50,2.5,0.025,0.6,12,26,9,14,VIX
547,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,50,1.0,0.015,0.6,12,26,9,14,VIX
548,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,50,1.0,0.02,0.6,12,26,9,14,VIX
549,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,50,1.0,0.025,0.6,12,26,9,14,VIX
550,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,75,2.0,0.015,0.6,12,26,9,14,VIX
551,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,75,2.0,0.02,0.6,12,26,9,14,VIX
552,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,75,2.0,0.025,0.6,12,26,9,14,VIX
553,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,75,2.5,0.015,0.6,12,26,9,14,VIX
554,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,75,2.5,0.02,0.6,12,26,9,14,VIX
555,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,75,2.5,0.025,0.6,12,26,9,14,VIX
556,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,75,1.0,0.015,0.6,12,26,9,14,VIX
557,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,75,1.0,0.02,0.6,12,26,9,14,VIX
558,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,75,1.0,0.025,0.6,12,26,9,14,VIX
559,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,100,2.0,0.015,0.6,12,26,9,14,VIX
560,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,100,2.0,0.02,0.6,12,26,9,14,VIX
561,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,100,2.0,0.025,0.6,12,26,9,14,VIX
562,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,100,2.5,0.015,0.6,12,26,9,14,VIX
563,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,100,2.5,0.02,0.6,12,26,9,14,VIX
564,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,100,2.5,0.025,0.6,12,26,9,14,VIX
565,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,100,1.0,0.015,0.6,12,26,9,14,VIX
566,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,100,1.0,0.02,0.6,12,26,9,14,VIX
567,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,25,1.0,100,1.0,0.025,0.6,12,26,9,14,VIX
568,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,50,2.0,0.015,0.6,12,26,9,14,VIX
569,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,50,2.0,0.02,0.6,12,26,9,14,VIX
570,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,50,2.0,0.025,0.6,12,26,9,14,VIX
571,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,50,2.5,0.015,0.6,12,26,9,14,VIX
572,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,50,2.5,0.02,0.6,12,26,9,14,VIX
573,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,50,2.5,0.025,0.6,12,26,9,14,VIX
574,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,50,1.0,0.015,0.6,12,26,9,14,VIX
575,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,50,1.0,0.02,0.6,12,26,9,14,VIX
576,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,50,1.0,0.025,0.6,12,26,9,14,VIX
577,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,75,2.0,0.015,0.6,12,26,9,14,VIX
578,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,75,2.0,0.02,0.6,12,26,9,14,VIX
579,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,75,2.0,0.025,0.6,12,26,9,14,VIX
580,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,75,2.5,0.015,0.6,12,26,9,14,VIX
581,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,75,2.5,0.02,0.6,12,26,9,14,VIX
582,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,75,2.5,0.025,0.6,12,26,9,14,VIX
583,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,75,1.0,0.015,0.6,12,26,9,14,VIX
584,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,75,1.0,0.02,0.6,12,26,9,14,VIX
585,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,75,1.0,0.025,0.6,12,26,9,14,VIX
586,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,100,2.0,0.015,0.6,12,26,9,14,VIX
587,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,100,2.0,0.02,0.6,12,26,9,14,VIX
588,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,100,2.0,0.025,0.6,12,26,9,14,VIX
589,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,100,2.5,0.015,0.6,12,26,9,14,VIX
590,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,100,2.5,0.02,0.6,12,26,9,14,VIX
591,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,100,2.5,0.025,0.6,12,26,9,14,VIX
592,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,100,1.0,0.015,0.6,12,26,9,14,VIX
593,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,100,1.0,0.02,0.6,12,26,9,14,VIX
594,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.5,100,1.0,0.025,0.6,12,26,9,14,VIX
595,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,50,2.0,0.015,0.6,12,26,9,14,VIX
596,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,50,2.0,0.02,0.6,12,26,9,14,VIX
597,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,50,2.0,0.025,0.6,12,26,9,14,VIX
598,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,50,2.5,0.015,0.6,12,26,9,14,VIX
599,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,50,2.5,0.02,0.6,12,26,9,14,VIX
600,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,50,2.5,0.025,0.6,12,26,9,14,VIX
601,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,50,1.0,0.015,0.6,12,26,9,14,VIX
602,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,50,1.0,0.02,0.6,12,26,9,14,VIX
603,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,50,1.0,0.025,0.6,12,26,9,14,VIX
604,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,75,2.0,0.015,0.6,12,26,9,14,VIX
605,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,75,2.0,0.02,0.6,12,26,9,14,VIX
606,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,75,2.0,0.025,0.6,12,26,9,14,VIX
607,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,75,2.5,0.015,0.6,12,26,9,14,VIX
608,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,75,2.5,0.02,0.6,12,26,9,14,VIX
609,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,75,2.5,0.025,0.6,12,26,9,14,VIX
610,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,75,1.0,0.015,0.6,12,26,9,14,VIX
611,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,75,1.0,0.02,0.6,12,26,9,14,VIX
612,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,75,1.0,0.025,0.6,12,26,9,14,VIX
613,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,2.0,0.015,0.6,12,26,9,14,VIX
614,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,2.0,0.02,0.6,12,26,9,14,VIX
615,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,2.0,0.025,0.6,12,26,9,14,VIX
616,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,2.5,0.015,0.6,12,26,9,14,VIX
617,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,2.5,0.02,0.6,12,26,9,14,VIX
618,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,2.5,0.025,0.6,12,26,9,14,VIX
619,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,100,75,2.0,100,1.0,0.015,0.6,12,26,9,14,VIX
