Run ID,Symbol Set,Portfolio Balance,Total Return %,Annualized Return %,Max Drawdown,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Total Trades,Profit Factor,Win Rate %,Avg Win ($),Avg Loss ($),Risk Bull,MACD Fast Period,MACD Slow Period,MACD Signal Period,ATR Period,Allocation Defense,Vix Ema Period,Ema Period Calm,Atr Stop Calm,Ema Period Choppy,Atr Stop Choppy
036,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,20,25,2.0,50,1.0
037,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,20,25,2.0,75,2.0
038,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,20,25,2.0,75,2.0
039,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,20,25,2.0,75,2.0
040,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,20,25,2.0,75,2.5
041,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,20,25,2.0,75,2.5
042,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,20,25,2.0,75,2.5
043,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,20,25,2.0,75,1.0
044,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,20,25,2.0,75,1.0
045,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,20,25,2.0,75,1.0
046,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,20,25,2.0,100,2.0
047,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,20,25,2.0,100,2.0
048,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,20,25,2.0,100,2.0
049,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,20,25,2.0,100,2.5
050,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,20,25,2.0,100,2.5
051,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,20,25,2.0,100,2.5
052,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,20,25,2.0,100,1.0
053,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,20,25,2.0,100,1.0
054,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,20,25,2.0,100,1.0
055,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,20,25,1.0,50,2.0
056,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,20,25,1.0,50,2.0
057,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,20,25,1.0,50,2.0
058,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,20,25,1.0,50,2.5
059,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,20,25,1.0,50,2.5
060,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,20,25,1.0,50,2.5
061,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,20,25,1.0,50,1.0
062,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,20,25,1.0,50,1.0
063,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,20,25,1.0,50,1.0
064,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,20,25,1.0,75,2.0
065,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,20,25,1.0,75,2.0
066,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,20,25,1.0,75,2.0
067,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,20,25,1.0,75,2.5
068,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,20,25,1.0,75,2.5
069,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,20,25,1.0,75,2.5
070,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,20,25,1.0,75,1.0
071,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,20,25,1.0,75,1.0
072,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,20,25,1.0,75,1.0
073,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,20,25,1.0,100,2.0
074,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,20,25,1.0,100,2.0
075,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,20,25,1.0,100,2.0
076,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,20,25,1.0,100,2.5
077,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,20,25,1.0,100,2.5
078,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,20,25,1.0,100,2.5
079,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,20,25,1.0,100,1.0
080,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,20,25,1.0,100,1.0
081,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,20,25,1.0,100,1.0
082,QQQ_TQQQ_VIX,55716.39,4.572,0.117,-0.091,1.92,0.88,1.29,343,0.0,0.283,328.97,-39280.9,0.015,12,26,9,14,0.6,20,75,2.5,50,2.0
083,QQQ_TQQQ_VIX,99059.81,8.906,0.159,-0.097,2.46,1.12,1.64,343,0.0,0.283,495.68,-63931.12,0.02,12,26,9,14,0.6,20,75,2.5,50,2.0
084,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.025,12,26,9,14,0.6,20,75,2.5,50,2.0
085,QQQ_TQQQ_VIX,55716.39,4.572,0.117,-0.091,1.92,0.88,1.29,343,0.0,0.283,328.97,-39280.9,0.015,12,26,9,14,0.6,20,75,2.5,50,2.5
086,QQQ_TQQQ_VIX,99059.81,8.906,0.159,-0.097,2.46,1.12,1.64,343,0.0,0.283,495.68,-63931.12,0.02,12,26,9,14,0.6,20,75,2.5,50,2.5
087,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.025,12,26,9,14,0.6,20,75,2.5,50,2.5
088,QQQ_TQQQ_VIX,55716.39,4.572,0.117,-0.091,1.92,0.88,1.29,343,0.0,0.283,328.97,-39280.9,0.015,12,26,9,14,0.6,20,75,2.5,50,1.0
089,QQQ_TQQQ_VIX,99059.81,8.906,0.159,-0.097,2.46,1.12,1.64,343,0.0,0.283,495.68,-63931.12,0.02,12,26,9,14,0.6,20,75,2.5,50,1.0
090,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.025,12,26,9,14,0.6,20,75,2.5,50,1.0
091,QQQ_TQQQ_VIX,55716.39,4.572,0.117,-0.091,1.92,0.88,1.29,343,0.0,0.283,328.97,-39280.9,0.015,12,26,9,14,0.6,20,75,2.5,75,2.0
092,QQQ_TQQQ_VIX,99059.81,8.906,0.159,-0.097,2.46,1.12,1.64,343,0.0,0.283,495.68,-63931.12,0.02,12,26,9,14,0.6,20,75,2.5,75,2.0
093,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.025,12,26,9,14,0.6,20,75,2.5,75,2.0
094,QQQ_TQQQ_VIX,55716.39,4.572,0.117,-0.091,1.92,0.88,1.29,343,0.0,0.283,328.97,-39280.9,0.015,12,26,9,14,0.6,20,75,2.5,75,2.5
095,QQQ_TQQQ_VIX,99059.81,8.906,0.159,-0.097,2.46,1.12,1.64,343,0.0,0.283,495.68,-63931.12,0.02,12,26,9,14,0.6,20,75,2.5,75,2.5
096,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.025,12,26,9,14,0.6,20,75,2.5,75,2.5
097,QQQ_TQQQ_VIX,55716.39,4.572,0.117,-0.091,1.92,0.88,1.29,343,0.0,0.283,328.97,-39280.9,0.015,12,26,9,14,0.6,20,75,2.5,75,1.0
098,QQQ_TQQQ_VIX,99059.81,8.906,0.159,-0.097,2.46,1.12,1.64,343,0.0,0.283,495.68,-63931.12,0.02,12,26,9,14,0.6,20,75,2.5,75,1.0
099,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.025,12,26,9,14,0.6,20,75,2.5,75,1.0
100,QQQ_TQQQ_VIX,55716.39,4.572,0.117,-0.091,1.92,0.88,1.29,343,0.0,0.283,328.97,-39280.9,0.015,12,26,9,14,0.6,20,75,2.5,100,2.0
101,QQQ_TQQQ_VIX,99059.81,8.906,0.159,-0.097,2.46,1.12,1.64,343,0.0,0.283,495.68,-63931.12,0.02,12,26,9,14,0.6,20,75,2.5,100,2.0
102,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.025,12,26,9,14,0.6,20,75,2.5,100,2.0
103,QQQ_TQQQ_VIX,55716.39,4.572,0.117,-0.091,1.92,0.88,1.29,343,0.0,0.283,328.97,-39280.9,0.015,12,26,9,14,0.6,20,75,2.5,100,2.5
104,QQQ_TQQQ_VIX,99059.81,8.906,0.159,-0.097,2.46,1.12,1.64,343,0.0,0.283,495.68,-63931.12,0.02,12,26,9,14,0.6,20,75,2.5,100,2.5
105,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.025,12,26,9,14,0.6,20,75,2.5,100,2.5
106,QQQ_TQQQ_VIX,55716.39,4.572,0.117,-0.091,1.92,0.88,1.29,343,0.0,0.283,328.97,-39280.9,0.015,12,26,9,14,0.6,20,75,2.5,100,1.0
107,QQQ_TQQQ_VIX,99059.81,8.906,0.159,-0.097,2.46,1.12,1.64,343,0.0,0.283,495.68,-63931.12,0.02,12,26,9,14,0.6,20,75,2.5,100,1.0
108,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.025,12,26,9,14,0.6,20,75,2.5,100,1.0
109,QQQ_TQQQ_VIX,85751.96,7.575,0.148,-0.095,2.33,1.06,1.55,343,0.0,0.283,446.21,-56857.84,0.015,12,26,9,14,0.6,20,75,2.0,50,2.0
110,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.02,12,26,9,14,0.6,20,75,2.0,50,2.0
111,QQQ_TQQQ_VIX,354107.39,34.411,0.257,-0.109,3.28,1.48,2.37,343,0.0,0.283,1320.65,-175728.88,0.025,12,26,9,14,0.6,20,75,2.0,50,2.0
112,QQQ_TQQQ_VIX,85751.96,7.575,0.148,-0.095,2.33,1.06,1.55,343,0.0,0.283,446.21,-56857.84,0.015,12,26,9,14,0.6,20,75,2.0,50,2.5
113,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.02,12,26,9,14,0.6,20,75,2.0,50,2.5
114,QQQ_TQQQ_VIX,354107.39,34.411,0.257,-0.109,3.28,1.48,2.37,343,0.0,0.283,1320.65,-175728.88,0.025,12,26,9,14,0.6,20,75,2.0,50,2.5
115,QQQ_TQQQ_VIX,85751.96,7.575,0.148,-0.095,2.33,1.06,1.55,343,0.0,0.283,446.21,-56857.84,0.015,12,26,9,14,0.6,20,75,2.0,50,1.0
116,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.02,12,26,9,14,0.6,20,75,2.0,50,1.0
117,QQQ_TQQQ_VIX,354107.39,34.411,0.257,-0.109,3.28,1.48,2.37,343,0.0,0.283,1320.65,-175728.88,0.025,12,26,9,14,0.6,20,75,2.0,50,1.0
118,QQQ_TQQQ_VIX,85751.96,7.575,0.148,-0.095,2.33,1.06,1.55,343,0.0,0.283,446.21,-56857.84,0.015,12,26,9,14,0.6,20,75,2.0,75,2.0
119,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.02,12,26,9,14,0.6,20,75,2.0,75,2.0
120,QQQ_TQQQ_VIX,354107.39,34.411,0.257,-0.109,3.28,1.48,2.37,343,0.0,0.283,1320.65,-175728.88,0.025,12,26,9,14,0.6,20,75,2.0,75,2.0
121,QQQ_TQQQ_VIX,85751.96,7.575,0.148,-0.095,2.33,1.06,1.55,343,0.0,0.283,446.21,-56857.84,0.015,12,26,9,14,0.6,20,75,2.0,75,2.5
122,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.02,12,26,9,14,0.6,20,75,2.0,75,2.5
123,QQQ_TQQQ_VIX,354107.39,34.411,0.257,-0.109,3.28,1.48,2.37,343,0.0,0.283,1320.65,-175728.88,0.025,12,26,9,14,0.6,20,75,2.0,75,2.5
124,QQQ_TQQQ_VIX,85751.96,7.575,0.148,-0.095,2.33,1.06,1.55,343,0.0,0.283,446.21,-56857.84,0.015,12,26,9,14,0.6,20,75,2.0,75,1.0
125,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.02,12,26,9,14,0.6,20,75,2.0,75,1.0
126,QQQ_TQQQ_VIX,354107.39,34.411,0.257,-0.109,3.28,1.48,2.37,343,0.0,0.283,1320.65,-175728.88,0.025,12,26,9,14,0.6,20,75,2.0,75,1.0
127,QQQ_TQQQ_VIX,85751.96,7.575,0.148,-0.095,2.33,1.06,1.55,343,0.0,0.283,446.21,-56857.84,0.015,12,26,9,14,0.6,20,75,2.0,100,2.0
128,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.02,12,26,9,14,0.6,20,75,2.0,100,2.0
129,QQQ_TQQQ_VIX,354107.39,34.411,0.257,-0.109,3.28,1.48,2.37,343,0.0,0.283,1320.65,-175728.88,0.025,12,26,9,14,0.6,20,75,2.0,100,2.0
130,QQQ_TQQQ_VIX,85751.96,7.575,0.148,-0.095,2.33,1.06,1.55,343,0.0,0.283,446.21,-56857.84,0.015,12,26,9,14,0.6,20,75,2.0,100,2.5
131,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.02,12,26,9,14,0.6,20,75,2.0,100,2.5
132,QQQ_TQQQ_VIX,354107.39,34.411,0.257,-0.109,3.28,1.48,2.37,343,0.0,0.283,1320.65,-175728.88,0.025,12,26,9,14,0.6,20,75,2.0,100,2.5
133,QQQ_TQQQ_VIX,85751.96,7.575,0.148,-0.095,2.33,1.06,1.55,343,0.0,0.283,446.21,-56857.84,0.015,12,26,9,14,0.6,20,75,2.0,100,1.0
134,QQQ_TQQQ_VIX,174991.22,16.499,0.202,-0.102,2.87,1.31,1.97,343,0.0,0.283,759.69,-100563.19,0.02,12,26,9,14,0.6,20,75,2.0,100,1.0
135,QQQ_TQQQ_VIX,354107.39,34.411,0.257,-0.109,3.28,1.48,2.37,343,0.0,0.283,1320.65,-175728.88,0.025,12,26,9,14,0.6,20,75,2.0,100,1.0
136,QQQ_TQQQ_VIX,792576.77,78.258,0.324,-0.116,3.51,1.51,2.79,340,0.0,0.282,2537.77,-334909.49,0.015,12,26,9,14,0.6,20,75,1.0,50,2.0
137,QQQ_TQQQ_VIX,2834027.89,282.403,0.437,-0.127,4.07,1.76,3.44,338,0.0,0.281,7250.88,-1011037.04,0.02,12,26,9,14,0.6,20,75,1.0,50,2.0
138,QQQ_TQQQ_VIX,5450486.18,544.049,0.499,-0.138,4.07,1.69,3.61,332,0.0,0.289,11777.88,-1891350.23,0.025,12,26,9,14,0.6,20,75,1.0,50,2.0
139,QQQ_TQQQ_VIX,792576.77,78.258,0.324,-0.116,3.51,1.51,2.79,340,0.0,0.282,2537.77,-334909.49,0.015,12,26,9,14,0.6,20,75,1.0,50,2.5
140,QQQ_TQQQ_VIX,2834027.89,282.403,0.437,-0.127,4.07,1.76,3.44,338,0.0,0.281,7250.88,-1011037.04,0.02,12,26,9,14,0.6,20,75,1.0,50,2.5
141,QQQ_TQQQ_VIX,5450486.18,544.049,0.499,-0.138,4.07,1.69,3.61,332,0.0,0.289,11777.88,-1891350.23,0.025,12,26,9,14,0.6,20,75,1.0,50,2.5
142,QQQ_TQQQ_VIX,792576.77,78.258,0.324,-0.116,3.51,1.51,2.79,340,0.0,0.282,2537.77,-334909.49,0.015,12,26,9,14,0.6,20,75,1.0,50,1.0
143,QQQ_TQQQ_VIX,2834027.89,282.403,0.437,-0.127,4.07,1.76,3.44,338,0.0,0.281,7250.88,-1011037.04,0.02,12,26,9,14,0.6,20,75,1.0,50,1.0
144,QQQ_TQQQ_VIX,5450486.18,544.049,0.499,-0.138,4.07,1.69,3.61,332,0.0,0.289,11777.88,-1891350.23,0.025,12,26,9,14,0.6,20,75,1.0,50,1.0
145,QQQ_TQQQ_VIX,792576.77,78.258,0.324,-0.116,3.51,1.51,2.79,340,0.0,0.282,2537.77,-334909.49,0.015,12,26,9,14,0.6,20,75,1.0,75,2.0
146,QQQ_TQQQ_VIX,2834027.89,282.403,0.437,-0.127,4.07,1.76,3.44,338,0.0,0.281,7250.88,-1011037.04,0.02,12,26,9,14,0.6,20,75,1.0,75,2.0
147,QQQ_TQQQ_VIX,5450486.18,544.049,0.499,-0.138,4.07,1.69,3.61,332,0.0,0.289,11777.88,-1891350.23,0.025,12,26,9,14,0.6,20,75,1.0,75,2.0
148,QQQ_TQQQ_VIX,792576.77,78.258,0.324,-0.116,3.51,1.51,2.79,340,0.0,0.282,2537.77,-334909.49,0.015,12,26,9,14,0.6,20,75,1.0,75,2.5
149,QQQ_TQQQ_VIX,2834027.89,282.403,0.437,-0.127,4.07,1.76,3.44,338,0.0,0.281,7250.88,-1011037.04,0.02,12,26,9,14,0.6,20,75,1.0,75,2.5
150,QQQ_TQQQ_VIX,5450486.18,544.049,0.499,-0.138,4.07,1.69,3.61,332,0.0,0.289,11777.88,-1891350.23,0.025,12,26,9,14,0.6,20,75,1.0,75,2.5
151,QQQ_TQQQ_VIX,792576.77,78.258,0.324,-0.116,3.51,1.51,2.79,340,0.0,0.282,2537.77,-334909.49,0.015,12,26,9,14,0.6,20,75,1.0,75,1.0
152,QQQ_TQQQ_VIX,2834027.89,282.403,0.437,-0.127,4.07,1.76,3.44,338,0.0,0.281,7250.88,-1011037.04,0.02,12,26,9,14,0.6,20,75,1.0,75,1.0
153,QQQ_TQQQ_VIX,5450486.18,544.049,0.499,-0.138,4.07,1.69,3.61,332,0.0,0.289,11777.88,-1891350.23,0.025,12,26,9,14,0.6,20,75,1.0,75,1.0
154,QQQ_TQQQ_VIX,792576.77,78.258,0.324,-0.116,3.51,1.51,2.79,340,0.0,0.282,2537.77,-334909.49,0.015,12,26,9,14,0.6,20,75,1.0,100,2.0
155,QQQ_TQQQ_VIX,2834027.89,282.403,0.437,-0.127,4.07,1.76,3.44,338,0.0,0.281,7250.88,-1011037.04,0.02,12,26,9,14,0.6,20,75,1.0,100,2.0
156,QQQ_TQQQ_VIX,5450486.18,544.049,0.499,-0.138,4.07,1.69,3.61,332,0.0,0.289,11777.88,-1891350.23,0.025,12,26,9,14,0.6,20,75,1.0,100,2.0
157,QQQ_TQQQ_VIX,792576.77,78.258,0.324,-0.116,3.51,1.51,2.79,340,0.0,0.282,2537.77,-334909.49,0.015,12,26,9,14,0.6,20,75,1.0,100,2.5
158,QQQ_TQQQ_VIX,2834027.89,282.403,0.437,-0.127,4.07,1.76,3.44,338,0.0,0.281,7250.88,-1011037.04,0.02,12,26,9,14,0.6,20,75,1.0,100,2.5
159,QQQ_TQQQ_VIX,5450486.18,544.049,0.499,-0.138,4.07,1.69,3.61,332,0.0,0.289,11777.88,-1891350.23,0.025,12,26,9,14,0.6,20,75,1.0,100,2.5
160,QQQ_TQQQ_VIX,792576.77,78.258,0.324,-0.116,3.51,1.51,2.79,340,0.0,0.282,2537.77,-334909.49,0.015,12,26,9,14,0.6,20,75,1.0,100,1.0
161,QQQ_TQQQ_VIX,2834027.89,282.403,0.437,-0.127,4.07,1.76,3.44,338,0.0,0.281,7250.88,-1011037.04,0.02,12,26,9,14,0.6,20,75,1.0,100,1.0
162,QQQ_TQQQ_VIX,5450486.18,544.049,0.499,-0.138,4.07,1.69,3.61,332,0.0,0.289,11777.88,-1891350.23,0.025,12,26,9,14,0.6,20,75,1.0,100,1.0
163,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,20,100,2.5,50,2.0
164,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,20,100,2.5,50,2.0
165,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,20,100,2.5,50,2.0
166,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,20,100,2.5,50,2.5
167,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,20,100,2.5,50,2.5
168,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,20,100,2.5,50,2.5
169,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,20,100,2.5,50,1.0
170,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,20,100,2.5,50,1.0
171,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,20,100,2.5,50,1.0
172,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,20,100,2.5,75,2.0
173,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,20,100,2.5,75,2.0
174,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,20,100,2.5,75,2.0
175,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,20,100,2.5,75,2.5
176,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,20,100,2.5,75,2.5
